Date,Open,High,Low,Close
1/11/2017,9.5,10.07,8.86,8.88
1/12/2017,9.57,11.27,9.17,9.32
1/13/2017,9.26,9.27,8.44,8.99
1/17/2017,10.97,11.55,10.55,10.85
1/18/2017,11.2,11.69,10.63,11.29
1/19/2017,10.91,12.68,10.85,11.5
1/20/2017,11.02,11.71,9.69,9.72
1/23/2017,11.31,12.49,10.75,10.92
1/24/2017,10.8,10.89,10.01,10.08
1/25/2017,10.08,10.44,9.74,10.06
1/26/2017,10.23,10.48,9.58,9.71
1/27/2017,9.88,9.94,9.11,9.36
1/30/2017,10.99,13.15,10.99,11.66
1/31/2017,12.27,13.22,11.7,11.77
2/1/2017,11.13,12.09,10.83,12.04
2/2/2017,12.4,12.84,10.85,11.16
2/3/2017,9.88,10.16,9.09,9.19
2/6/2017,10.89,10.89,9.82,10.17
2/7/2017,9.98,10.02,9.25,9.47
2/8/2017,9.86,10.09,9.33,9.6
2/9/2017,9.35,9.35,8.84,8.85
2/10/2017,8.83,9.25,8.67,9.02
2/13/2017,9.63,9.8,9.27,9.32
2/14/2017,9.44,9.54,8.85,8.94
2/15/2017,9.59,10.39,8.66,10.26
2/16/2017,10.48,11.7,9.9,10.02
2/17/2017,10.48,10.61,8.67,9.03
2/21/2017,10.81,11.05,10.14,10.22
2/22/2017,10.64,10.79,10.04,10.39
2/23/2017,10.47,11.41,10.12,10.15
2/24/2017,11.28,11.3,9.34,9.41
2/27/2017,10.53,10.96,10.08,10.83
2/28/2017,11.08,12.01,10.73,11.89
3/1/2017,10.52,11.43,10.32,10.57
3/2/2017,10.98,10.99,9.12,9.6
3/3/2017,9.8,9.82,8.55,8.56
3/6/2017,10.22,10.38,9.58,9.67
3/7/2017,9.74,10.25,9.29,10.23
3/8/2017,10.16,10.91,10.11,10.91
3/9/2017,11.24,11.8,10.76,11.78
3/10/2017,11.13,11.41,10.46,10.67
3/13/2017,11.68,11.68,10.62,10.78
3/14/2017,11.46,12.49,11.27,11.78
3/15/2017,11.83,11.87,9.96,10.76
3/16/2017,10.3,10.31,9.34,9.74
3/17/2017,9.62,9.89,9.01,9.87
3/20/2017,10.73,10.8,9.81,10.23
3/21/2017,9.7,14.45,9.62,14.23
3/22/2017,14.19,14.8,12.96,14.51
3/23/2017,14.61,15.52,13.2,15.14
3/24/2017,14.24,16.7,12.97,13.43
3/27/2017,16.36,16.36,12.04,12.12
3/28/2017,12.21,12.21,10.18,10.51
3/29/2017,10.58,10.59,9.24,10.08
3/30/2017,10,10.02,9.17,9.58
3/31/2017,9.87,10.14,9.27,9.66
4/3/2017,10.76,12.21,10.04,10.16
4/4/2017,10.85,10.85,9.4,9.51
4/5/2017,9.01,11.89,8.69,11.89
4/6/2017,11.02,11.1,9.6,10.27
4/7/2017,10.88,11.69,9.94,10.06
4/10/2017,10.62,10.69,9.73,10.36
4/11/2017,10.77,12.17,10.53,10.54
4/12/2017,10.71,11.62,10.33,10.91
4/13/2017,11.76,12.88,10.7,12.75
4/17/2017,14.91,14.95,12.96,13.44
4/18/2017,14.83,15.84,14.04,14.2
4/19/2017,13.73,16.59,13.52,16.2
4/20/2017,15.69,16.79,14.66,15.83
4/21/2017,16.03,18.55,15.89,17.09
